,index,asm,correlation,variance,idm,entropy,sum_entropy,difference_entropy,sum_avg,contrast,energy,type
137,137,0.002216329545324903,-20531.674111645956,450.0494256577826,0.11159443677693,-10.385069707321488,7.053054911059622,5.4446272000100135,79.94559489118981,7173361.000000009,0.002216329545324903,Normal
138,138,0.0013535008629824172,-19139.16933671733,486.75378199507105,0.0963796202029178,-10.622036526175394,7.119064637432119,5.531023729628387,79.98744497488995,7173360.999999978,0.0013535008629824172,Normal
139,139,0.0011663437126358091,-17601.67401361209,538.5607943486332,0.09062252883488252,-10.683321226864555,7.155231856309043,5.627974539912563,79.98666997333993,7173361.0000000745,0.0011663437126358091,Normal
140,140,0.0011095548722306833,-17726.009365157977,536.6901017576603,0.08761332277913672,-10.70667790520718,7.156917028035399,5.624786356237341,80.0113150226301,7173360.999999961,0.0011095548722306833,Normal
141,141,0.04303704078008371,-24791.197435922717,370.2430370264671,0.2769241594699206,-8.783074057209818,6.239639139327052,4.934745074557187,79.99813999628003,7173360.999999944,0.04303704078008371,Normal
142,142,0.0012648638296377634,-18581.471154487834,498.7267905703273,0.10213489725369282,-10.760983366171065,7.171116709003428,5.533500913294546,79.97612995225995,7173361.000000028,0.0012648638296377634,Normal
143,143,0.0014416312821287371,-18148.586286805315,525.4071935600624,0.09270820906417494,-10.459372677176397,7.083281574246206,5.599444256640865,79.88684977369954,7173361.000000035,0.0014416312821287371,Normal
144,144,0.00132357769588362,-17549.707398806415,547.105578623086,0.087755783070502,-10.528760125388152,7.120781015511723,5.640479342147411,79.98759997519994,7173361.000000043,0.00132357769588362,Normal
145,145,0.0011483366628576822,-17131.810714043568,559.5864569433895,0.08525828207041639,-10.662418370049682,7.165910156495555,5.663956573589617,79.96047492094988,7173361.000000049,0.0011483366628576822,Normal
146,146,0.0016214659135290516,-18726.809047713596,491.8567061506372,0.10884436040884216,-10.681468364995023,7.150427905980062,5.514436920054784,79.96233492466988,7173361.000000077,0.0016214659135290516,Normal
147,147,0.025321605140835254,-23016.264867686175,391.30761146450067,0.2218448885906265,-9.1530781264067,6.492744100511744,5.116844786159683,79.97783495566989,7173361.000000014,0.025321605140835254,Normal
148,148,0.001811673380170648,-19189.50221182845,477.2981097081294,0.11250528859460321,-10.623659655275246,7.13401027448479,5.477855754964444,79.92172484344972,7173360.999999952,0.001811673380170648,Normal
149,149,0.0012220704636050855,-18192.891088759672,524.5413909468156,0.09164586624759705,-10.597139594945007,7.12315773999289,5.613660570540187,79.9333498666997,7173360.999999995,0.0012220704636050855,Normal
150,150,0.04575418100650819,-26012.271959220936,342.66749190885696,0.278746841567611,-8.552223274210487,6.19072809586158,4.8697677448222185,80.0460350920702,7173361.000000007,0.04575418100650819,Normal
151,151,0.002623465836165275,-18938.99925415408,499.02411458862235,0.11458817794381877,-10.40407845037507,7.046223084309918,5.547943865776638,79.98372496744993,7173361.000000022,0.002623465836165275,Normal
152,152,0.04644719026412105,-29018.803565483206,291.8747042246393,0.28543983916153987,-8.323284239740282,6.180036345724119,4.658399461656323,79.95799491598983,7173360.999999955,0.04644719026412105,Normal
153,153,0.0013484834168657773,-17483.88297994467,551.8811135340667,0.08408351849196033,-10.473661431837728,7.110413093959573,5.649895857039921,79.96372992745985,7173361.000000063,0.0013484834168657773,Normal
154,154,0.018119820470975215,-23105.421541831187,404.1946775678535,0.205153514392433,-9.330798331124736,6.589041978227388,5.199584815610053,79.93164486328968,7173360.999999997,0.018119820470975215,Normal
155,155,0.001137182576538245,-17211.324681161477,557.0812364437674,0.08629353541337875,-10.682555138316763,7.166780826986144,5.657457243977004,80.03983507967017,7173361.000000039,0.001137182576538245,Normal
156,156,0.001137691503152086,-17767.474055233524,540.5927565119438,0.08560523954610127,-10.630624474761056,7.142060138348257,5.640556389656416,79.94140988281976,7173361.000000039,0.001137691503152086,Normal
157,157,0.0012157366374260712,-17715.417946326386,538.179034408785,0.08908240580559071,-10.610656121815282,7.135932858217271,5.631997093421736,79.92947485894975,7173361.0000000205,0.0012157366374260712,Normal
158,158,0.0011767032890271946,-18122.89388100107,522.9727883189412,0.08808306920843015,-10.655766330308687,7.132085868698314,5.611017710624839,79.93923987847984,7173361.000000053,0.0011767032890271946,Normal
159,159,0.0010546582634100806,-17765.772079447423,532.7133800730492,0.08834612112887827,-10.759382969140379,7.169910754389456,5.6224264262600245,79.97798995597994,7173361.0000000475,0.0010546582634100806,Normal
160,160,0.0010705626367775122,-17455.467533708263,543.8099274357144,0.08952264129353324,-10.785631180970647,7.180926816111473,5.630100997914786,80.01534503069006,7173360.999999971,0.0010705626367775122,Normal
161,161,0.0011930474868258034,-17865.496940605986,522.3630531658731,0.09338753640274929,-10.69038309863334,7.159449600441323,5.597676407292121,80.00139500278998,7173361.000000006,0.0011930474868258034,Normal
162,162,0.001153430613889712,-17708.430936728095,540.9574322059552,0.08483106344528764,-10.637474831793494,7.142041807619517,5.6361544159984724,79.99953499907,7173361.000000044,0.001153430613889712,Normal
163,163,0.0011443727172050413,-17695.27742909909,542.8213902357498,0.08431968455378817,-10.64272651885184,7.141814780126217,5.642668781558906,80.00697501395001,7173361.000000041,0.0011443727172050413,Normal
164,164,0.0013456741924101532,-18679.207011810024,498.14815401098366,0.09822265897183895,-10.665264938007654,7.138313279542121,5.554754862443698,80.03100006200013,7173360.999999942,0.0013456741924101532,Normal
165,165,0.0012268575540971816,-17966.510143271244,528.7193741577016,0.08864768329624316,-10.578422001928132,7.127926519504206,5.617080182037297,79.94915989831983,7173361.000000046,0.0012268575540971816,Normal
166,166,0.0012116700895973861,-17799.359070887655,537.109939091538,0.08733643898219232,-10.61179010124666,7.127921028580829,5.632799141870955,79.97504495008992,7173361.000000034,0.0012116700895973861,Normal
167,167,0.0012024464197496212,-16768.28677160509,572.7548875012192,0.08785716392693188,-10.635259237120051,7.172203311987821,5.676703328779216,79.97163494326986,7173361.00000005,0.0012024464197496212,Normal
168,168,0.0012716102718266166,-16809.34182713504,573.1245441742542,0.08984054713157952,-10.575568143611346,7.159123937333269,5.67341240624673,79.93319486638971,7173361.00000002,0.0012716102718266166,Normal
169,169,0.001224806892019539,-17864.895613242912,534.6142248611609,0.08735353234976408,-10.591748989888325,7.124032949325311,5.625854412402054,79.93148986297973,7173361.000000067,0.001224806892019539,Normal
170,170,0.00117354476970563,-17464.05126306259,550.1476452382504,0.08389315496793745,-10.608705931299541,7.14403532697018,5.654345447380317,79.97519995039988,7173361.000000019,0.00117354476970563,Normal
171,171,0.001204756267567122,-18132.128389291578,523.7069409013887,0.09369561952022636,-10.656962426130102,7.138639315990437,5.61137752349383,79.98558497116996,7173361.000000028,0.001204756267567122,Normal
172,172,0.002536116037438335,-18714.496599534294,507.50387500774985,0.11920774031649026,-10.466904970418108,7.066767993336406,5.554541682288685,80.00031000061995,7173361.000000048,0.002536116037438335,Normal
173,173,0.001100316712246815,-17897.42750453505,526.8335769792004,0.08982789471670503,-10.751833220797712,7.162070824460216,5.60142467988323,79.94636989273981,7173361.000000049,0.001100316712246815,Normal
174,174,0.0011460601949080758,-18087.966252458747,522.2368638856565,0.09303369942273798,-10.731775379667814,7.156959929243618,5.603031753808472,79.98744497488994,7173361.000000033,0.0011460601949080758,Normal
175,175,0.0011874571022299056,-17645.860949242444,546.1002257490284,0.08451689414636164,-10.589365743024455,7.135224565999575,5.648531926383862,79.96992993985992,7173361.000000004,0.0011874571022299056,Normal
176,176,0.0011626408296836702,-17917.34766898627,531.8808686991174,0.08955576661812246,-10.655061246966204,7.143015258638845,5.623298238352486,79.98201996403994,7173361.000000088,0.0011626408296836702,Normal
177,177,0.0011361095857150398,-17769.966688213277,540.1203428884012,0.0859766814992334,-10.64095300897145,7.144306250730941,5.640738285444267,79.97426994853986,7173361.000000041,0.0011361095857150398,Normal
178,178,0.0015536793751644246,-19554.79095755198,478.3562216163431,0.10331152642538292,-10.571015740281227,7.101732379173108,5.516739494205602,80.00108500217,7173361.000000031,0.0015536793751644246,Normal
179,179,0.00329941313121742,-21146.80190319261,436.02469080844924,0.12557613080802724,-10.27680041864042,7.007967978343805,5.401407502265354,79.99317998635993,7173361.000000004,0.00329941313121742,Normal
180,180,0.001251840410653506,-18708.897164174115,506.84201589991625,0.08717962807760633,-10.568432880769231,7.106906566544108,5.578416611951053,80.00434000867999,7173361.000000006,0.001251840410653506,Normal
181,181,0.0013517982044217996,-18859.56476843906,494.44575956112044,0.09944684251785546,-10.626598730036507,7.125692455319088,5.547985025321615,79.8961497922996,7173361.000000034,0.0013517982044217996,Normal
182,182,0.0014400163752316282,-18688.70094119047,502.6087706146519,0.09701864619538748,-10.542349521649847,7.09999050794639,5.570184725558201,79.96915493830994,7173361.000000021,0.0014400163752316282,Normal
183,183,0.0012431043751781556,-18609.55413256255,509.82058173552775,0.08979510166454072,-10.60614763416922,7.1165821869846955,5.586282741491453,79.99922499845,7173361.000000032,0.0012431043751781556,Normal
184,184,0.001149313493233745,-17291.060964029242,552.3790650563504,0.08798232434606068,-10.67708231205207,7.159482377887966,5.655469815577789,79.94621489242975,7173361.000000076,0.001149313493233745,Normal
185,185,0.0013822381663533988,-18396.476283819615,516.2847735637191,0.09478412324059386,-10.534929876104819,7.104609484258713,5.590916509410164,79.9671399342799,7173360.999999989,0.0013822381663533988,Normal
186,186,0.0013533876747484086,-18558.017688078224,513.3782118540739,0.09807834061160886,-10.589512009957998,7.11071409061261,5.59084610078787,79.9468348936698,7173360.999999986,0.0013533876747484086,Normal
187,187,0.0012346685933413086,-18691.480600282543,504.0073057280471,0.09291988932212486,-10.641207958031814,7.1271469908148894,5.572640815277663,79.94109988219977,7173360.999999967,0.0012346685933413086,Normal
188,188,0.0013957994021295194,-17086.15292387471,565.9926683728995,0.08697083342046515,-10.464944190558748,7.124058506544747,5.664190845990454,79.9469898939798,7173360.999999992,0.0013957994021295194,Normal
189,189,0.001113803710476001,-17995.486716916665,529.0720293753815,0.08613689839614556,-10.678660870695333,7.144161457830938,5.61963516147633,79.96946493892992,7173361.000000052,0.001113803710476001,Normal
190,190,0.0011398497075661405,-17942.99987707323,532.9942310247322,0.08274578599410394,-10.633737615217182,7.134656860673541,5.631392953397917,80.02061504123009,7173361.0,0.0011398497075661405,Normal
191,191,0.0010998549949468312,-17672.58036897759,539.2922021695617,0.09056759889958481,-10.721247784670277,7.160790578740523,5.630802162145457,79.96310992621986,7173361.000000049,0.0010998549949468312,Normal
192,192,0.0011962515787515436,-18246.505654901284,511.7986933661264,0.0973934519180512,-10.742656555931376,7.16544304418471,5.5706763546719875,80.04138508277015,7173361.000000013,0.0011962515787515436,Normal
193,193,0.00230869139953757,-19882.968545338295,456.7191457155557,0.11844774735946056,-10.506135200596407,7.107563839608243,5.437978795135448,79.96837993675987,7173360.999999998,0.00230869139953757,Normal
194,194,0.0014114812580600206,-19151.30992808453,483.48796582551927,0.10509201043705099,-10.697160672637754,7.151647755847773,5.506499306212191,79.99069998139997,7173361.000000077,0.0014114812580600206,Normal
195,195,0.0012838379495966718,-19199.604125612743,487.6691251541098,0.09482951899210301,-10.623644832462364,7.1215696981265975,5.539654541629253,79.98310496620995,7173361.000000002,0.0012838379495966718,Normal
196,196,0.001613976630384436,-19269.303043412387,486.54521376436895,0.10214514953650954,-10.538310983758322,7.092653879550003,5.53631085769885,79.96233492466986,7173361.000000033,0.001613976630384436,Normal
197,197,0.001649530619319018,-19266.747237560474,488.2947438844224,0.10302781351159876,-10.540968840680533,7.089695336466738,5.539441105891585,79.98961497922996,7173361.000000058,0.001649530619319018,Normal
198,198,0.001356875488043397,-18683.26678018384,498.0723123564169,0.09963085436758974,-10.687340718298934,7.142642321515161,5.544986514182574,79.9418748837498,7173361.000000023,0.001356875488043397,Normal
199,199,0.0018788658980342238,-19339.87052585686,475.4076446840972,0.11121581468046741,-10.597232934335977,7.125987566227049,5.48461596650543,80.02511005022012,7173361.000000008,0.0018788658980342238,Normal
200,200,0.0012793638760753906,-18877.21128527819,493.3482118415041,0.09751293835200152,-10.656728163211968,7.1391477471772875,5.543853240334849,79.96310992621984,7173361.000000056,0.0012793638760753906,Normal
201,201,0.0012087353340146344,-18774.76733490151,504.9197832793334,0.09098877644573782,-10.625679718730655,7.121195365157011,5.5781977303191095,79.99395498790997,7173360.999999997,0.0012087353340146344,Normal
202,202,0.0011583079936960902,-17904.88739792233,530.8409561663813,0.09056472101243175,-10.652586934746294,7.139895125385082,5.618022997588807,79.91862483724971,7173361.000000039,0.0011583079936960902,Normal
203,203,0.0011525465053689118,-18137.11104654766,521.0982469652333,0.09126079531448024,-10.706247305723544,7.152503981036127,5.601603401050549,80.05068510137022,7173360.999999933,0.0011525465053689118,Normal
204,204,0.0018311444592423935,-19626.814404413115,466.408624961834,0.10950153647822285,-10.546727141677135,7.110370578559671,5.469294471677114,79.97457994915993,7173361.000000043,0.0018311444592423935,Normal
205,205,0.001528576528268771,-19321.02384088753,476.9409073373916,0.10352561234684007,-10.619440834360121,7.131793164397454,5.501093972676052,79.9689999379999,7173361.000000011,0.001528576528268771,Normal
206,206,0.0012064228284208501,-17412.853306898513,553.4750700668864,0.08457966640059164,-10.599148281055557,7.14155763412843,5.654888431367676,80.0235600471201,7173360.999999986,0.0012064228284208501,Normal
